Worker_ID;Birth_Year;Gender;Start_Date_Employment;Job_Type;Year;Days_Sickness_Per_Year;Days_Holiday_Per_Year;Frequency_Sick(Days);Frequency_Holiday(Days);Job_Contract;Shift_Work
W0029;1979;Male;2013-10-09;Logistik;2024;17;26;4;2;Full-time;No
W0029;1979;Male;2013-10-09;Logistik;2025;18;22;3;3;Full-time;No
W0030;1966;Male;2005-11-06;Pflege;2005;9;25;4;2;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2006;24;31;3;1;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2007;4;27;5;1;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2008;10;28;3;2;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2009;20;30;0;3;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2010;6;28;0;3;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2011;12;32;5;1;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2012;18;31;5;1;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2013;13;29;4;2;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2014;17;26;4;2;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2015;1;28;2;2;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2016;8;23;5;3;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2017;20;20;3;3;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2018;26;18;4;3;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2019;22;25;3;2;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2020;18;24;1;3;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2021;9;28;0;2;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2022;16;31;5;2;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2023;12;24;4;2;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2024;14;28;4;1;Full-time;Yes
W0030;1966;Male;2005-11-06;Pflege;2025;20;21;2;1;Full-time;Yes
W0031;1976;Male;2014-09-02;Vertrieb;2014;22;22;2;1;Part-time;No
W0031;1976;Male;2014-09-02;Vertrieb;2015;19;25;3;1;Part-time;No
W0031;1976;Male;2014-09-02;Vertrieb;2016;9;28;0;1;Part-time;No
W0031;1976;Male;2014-09-02;Vertrieb;2017;12;21;3;2;Part-time;No
W0031;1976;Male;2014-09-02;Vertrieb;2018;19;23;3;3;Part-time;No
W0031;1976;Male;2014-09-02;Vertrieb;2019;10;22;2;2;Part-time;No
W0031;1976;Male;2014-09-02;Vertrieb;2020;10;30;5;1;Part-time;No
W0031;1976;Male;2014-09-02;Vertrieb;2021;18;27;2;1;Part-time;No
W0031;1976;Male;2014-09-02;Vertrieb;2022;10;25;4;1;Part-time;No
W0031;1976;Male;2014-09-02;Vertrieb;2023;15;31;4;1;Part-time;No
W0031;1976;Male;2014-09-02;Vertrieb;2024;8;27;0;3;Part-time;No
W0031;1976;Male;2014-09-02;Vertrieb;2025;8;32;4;2;Part-time;No
W0032;1961;Male;2020-12-18;Vertrieb;2020;10;24;4;2;Full-time;No
W0032;1961;Male;2020-12-18;Vertrieb;2021;0;25;0;2;Full-time;No
W0032;1961;Male;2020-12-18;Vertrieb;2022;20;21;1;2;Full-time;No
W0032;1961;Male;2020-12-18;Vertrieb;2023;8;36;1;3;Full-time;No
W0032;1961;Male;2020-12-18;Vertrieb;2024;7;21;0;3;Full-time;No
W0032;1961;Male;2020-12-18;Vertrieb;2025;9;23;3;1;Full-time;No
W0033;1980;Female;2012-08-25;IT;2012;12;27;0;1;Full-time;No
W0033;1980;Female;2012-08-25;IT;2013;12;18;5;3;Full-time;No
W0033;1980;Female;2012-08-25;IT;2014;13;25;1;1;Full-time;No
W0033;1980;Female;2012-08-25;IT;2015;21;33;1;2;Full-time;No
W0033;1980;Female;2012-08-25;IT;2016;13;28;0;3;Full-time;No
W0033;1980;Female;2012-08-25;IT;2017;5;25;0;2;Full-time;No
W0033;1980;Female;2012-08-25;IT;2018;17;24;0;1;Full-time;No
W0033;1980;Female;2012-08-25;IT;2019;4;27;1;2;Full-time;No
W0033;1980;Female;2012-08-25;IT;2020;16;25;1;2;Full-time;No
W0033;1980;Female;2012-08-25;IT;2021;19;31;3;2;Full-time;No
W0033;1980;Female;2012-08-25;IT;2022;11;26;1;3;Full-time;No
W0033;1980;Female;2012-08-25;IT;2023;5;27;5;2;Full-time;No
W0033;1980;Female;2012-08-25;IT;2024;5;30;5;1;Full-time;No
W0033;1980;Female;2012-08-25;IT;2025;13;27;0;1;Full-time;No
W0034;1992;Male;2011-01-12;Verwaltung;2011;28;27;5;2;Full-time;No
W0034;1992;Male;2011-01-12;Verwaltung;2012;24;30;2;2;Full-time;No
W0034;1992;Male;2011-01-12;Verwaltung;2013;21;24;3;1;Full-time;No
W0034;1992;Male;2011-01-12;Verwaltung;2014;19;25;4;3;Full-time;No
W0034;1992;Male;2011-01-12;Verwaltung;2015;14;23;3;1;Full-time;No
W0034;1992;Male;2011-01-12;Verwaltung;2016;11;33;0;3;Full-time;No
W0034;1992;Male;2011-01-12;Verwaltung;2017;8;30;4;2;Full-time;No
W0034;1992;Male;2011-01-12;Verwaltung;2018;0;29;4;3;Full-time;No
W0034;1992;Male;2011-01-12;Verwaltung;2019;19;28;0;1;Full-time;No
W0034;1992;Male;2011-01-12;Verwaltung;2020;2;26;2;2;Full-time;No
W0034;1992;Male;2011-01-12;Verwaltung;2021;16;22;4;2;Full-time;No
W0034;1992;Male;2011-01-12;Verwaltung;2022;20;23;0;1;Full-time;No
W0034;1992;Male;2011-01-12;Verwaltung;2023;15;34;1;2;Full-time;No
W0034;1992;Male;2011-01-12;Verwaltung;2024;33;29;5;2;Full-time;No
W0034;1992;Male;2011-01-12;Verwaltung;2025;14;31;3;3;Full-time;No
W0035;1973;Female;2010-08-19;Verwaltung;2010;18;34;5;3;Full-time;No
W0035;1973;Female;2010-08-19;Verwaltung;2011;8;29;5;3;Full-time;No
W0035;1973;Female;2010-08-19;Verwaltung;2012;4;32;3;1;Full-time;No
W0035;1973;Female;2010-08-19;Verwaltung;2013;7;25;5;3;Full-time;No
W0035;1973;Female;2010-08-19;Verwaltung;2014;32;28;3;2;Full-time;No
W0035;1973;Female;2010-08-19;Verwaltung;2015;6;38;2;3;Full-time;No
W0035;1973;Female;2010-08-19;Verwaltung;2016;9;24;4;2;Full-time;No
W0035;1973;Female;2010-08-19;Verwaltung;2017;15;28;4;2;Full-time;No
W0035;1973;Female;2010-08-19;Verwaltung;2018;22;25;1;3;Full-time;No
W0035;1973;Female;2010-08-19;Verwaltung;2019;0;29;2;3;Full-time;No
W0035;1973;Female;2010-08-19;Verwaltung;2020;1;23;3;3;Full-time;No
W0035;1973;Female;2010-08-19;Verwaltung;2021;26;27;5;3;Full-time;No
W0035;1973;Female;2010-08-19;Verwaltung;2022;4;29;1;2;Full-time;No
W0035;1973;Female;2010-08-19;Verwaltung;2023;0;30;5;2;Full-time;No
W0035;1973;Female;2010-08-19;Verwaltung;2024;5;34;2;1;Full-time;No
W0035;1973;Female;2010-08-19;Verwaltung;2025;17;26;4;1;Full-time;No
W0036;1994;Male;2021-05-10;Verwaltung;2021;16;26;1;3;Full-time;No
W0036;1994;Male;2021-05-10;Verwaltung;2022;13;34;5;1;Full-time;No
W0036;1994;Male;2021-05-10;Verwaltung;2023;8;29;3;1;Full-time;No
W0036;1994;Male;2021-05-10;Verwaltung;2024;3;31;3;1;Full-time;No
W0036;1994;Male;2021-05-10;Verwaltung;2025;21;24;2;3;Full-time;No
W0037;1985;Male;2014-06-10;IT;2014;4;28;2;2;Full-time;No
W0037;1985;Male;2014-06-10;IT;2015;10;18;5;3;Full-time;No
W0037;1985;Male;2014-06-10;IT;2016;19;31;2;3;Full-time;No
W0037;1985;Male;2014-06-10;IT;2017;4;26;1;2;Full-time;No
W0037;1985;Male;2014-06-10;IT;2018;19;31;1;1;Full-time;No
W0037;1985;Male;2014-06-10;IT;2019;1;22;0;1;Full-time;No
W0037;1985;Male;2014-06-10;IT;2020;31;21;0;1;Full-time;No
W0037;1985;Male;2014-06-10;IT;2021;21;26;1;1;Full-time;No
W0037;1985;Male;2014-06-10;IT;2022;7;28;0;1;Full-time;No
W0037;1985;Male;2014-06-10;IT;2023;21;26;2;1;Full-time;No
W0037;1985;Male;2014-06-10;IT;2024;0;28;1;2;Full-time;No
W0037;1985;Male;2014-06-10;IT;2025;23;30;1;1;Full-time;No
W0038;1962;Male;2020-09-02;Technik;2020;8;34;3;3;Part-time;No
W0038;1962;Male;2020-09-02;Technik;2021;9;33;1;3;Part-time;No
W0038;1962;Male;2020-09-02;Technik;2022;12;25;3;2;Part-time;No
W0038;1962;Male;2020-09-02;Technik;2023;5;32;5;3;Part-time;No
W0038;1962;Male;2020-09-02;Technik;2024;5;29;5;2;Part-time;No
W0038;1962;Male;2020-09-02;Technik;2025;9;26;1;2;Part-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2007;0;29;0;3;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2008;5;33;2;3;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2009;7;28;3;1;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2010;0;35;0;3;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2011;20;16;5;2;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2012;20;31;2;3;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2013;8;26;4;3;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2014;8;32;5;2;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2015;6;24;0;3;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2016;21;23;5;1;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2017;11;29;2;1;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2018;5;25;2;1;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2019;1;22;5;2;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2020;3;29;0;3;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2021;8;29;0;1;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2022;17;30;3;2;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2023;7;30;1;2;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2024;5;25;1;1;Full-time;No
W0039;1959;Female;2007-08-12;Vertrieb;2025;25;24;2;1;Full-time;No
W0040;1980;Male;2021-05-12;Vertrieb;2021;16;24;1;2;Part-time;No
W0040;1980;Male;2021-05-12;Vertrieb;2022;14;24;3;1;Part-time;No
W0040;1980;Male;2021-05-12;Vertrieb;2023;16;25;2;2;Part-time;No
W0040;1980;Male;2021-05-12;Vertrieb;2024;18;20;4;3;Part-time;No
W0040;1980;Male;2021-05-12;Vertrieb;2025;13;25;3;2;Part-time;No
W0041;1993;Male;2021-07-09;IT;2021;23;29;2;3;Full-time;No
W0041;1993;Male;2021-07-09;IT;2022;10;24;5;2;Full-time;No
W0041;1993;Male;2021-07-09;IT;2023;13;25;5;3;Full-time;No
W0041;1993;Male;2021-07-09;IT;2024;1;33;2;1;Full-time;No
W0041;1993;Male;2021-07-09;IT;2025;8;27;0;3;Full-time;No
W0042;2003;Female;2007-10-19;IT;2007;15;31;3;3;Full-time;No
W0042;2003;Female;2007-10-19;IT;2008;7;29;0;2;Full-time;No
W0042;2003;Female;2007-10-19;IT;2009;26;28;3;1;Full-time;No
W0042;2003;Female;2007-10-19;IT;2010;7;30;0;3;Full-time;No
W0042;2003;Female;2007-10-19;IT;2011;4;31;0;3;Full-time;No
W0042;2003;Female;2007-10-19;IT;2012;25;30;5;1;Full-time;No
W0042;2003;Female;2007-10-19;IT;2013;30;25;2;2;Full-time;No
W0042;2003;Female;2007-10-19;IT;2014;0;28;4;1;Full-time;No
W0042;2003;Female;2007-10-19;IT;2015;21;24;4;1;Full-time;No
W0042;2003;Female;2007-10-19;IT;2016;13;29;0;2;Full-time;No
W0042;2003;Female;2007-10-19;IT;2017;17;28;4;3;Full-time;No
W0042;2003;Female;2007-10-19;IT;2018;20;20;3;2;Full-time;No
W0042;2003;Female;2007-10-19;IT;2019;6;30;1;1;Full-time;No
W0042;2003;Female;2007-10-19;IT;2020;22;33;2;3;Full-time;No
W0042;2003;Female;2007-10-19;IT;2021;9;24;5;1;Full-time;No
W0042;2003;Female;2007-10-19;IT;2022;12;27;0;1;Full-time;No
W0042;2003;Female;2007-10-19;IT;2023;0;25;5;1;Full-time;No
W0042;2003;Female;2007-10-19;IT;2024;0;31;2;2;Full-time;No
W0042;2003;Female;2007-10-19;IT;2025;13;22;2;1;Full-time;No
W0043;1977;Male;2021-06-17;Technik;2021;11;32;0;2;Full-time;No
W0043;1977;Male;2021-06-17;Technik;2022;7;25;0;1;Full-time;No
W0043;1977;Male;2021-06-17;Technik;2023;11;25;0;1;Full-time;No
W0043;1977;Male;2021-06-17;Technik;2024;18;28;0;3;Full-time;No
W0043;1977;Male;2021-06-17;Technik;2025;0;35;2;3;Full-time;No
W0044;1970;Female;2018-01-08;Pflege;2018;15;30;3;1;Full-time;Yes
W0044;1970;Female;2018-01-08;Pflege;2019;21;28;1;2;Full-time;Yes
W0044;1970;Female;2018-01-08;Pflege;2020;10;24;3;2;Full-time;Yes
W0044;1970;Female;2018-01-08;Pflege;2021;15;31;3;2;Full-time;Yes
W0044;1970;Female;2018-01-08;Pflege;2022;18;24;1;3;Full-time;Yes
W0044;1970;Female;2018-01-08;Pflege;2023;28;28;5;2;Full-time;Yes
W0044;1970;Female;2018-01-08;Pflege;2024;22;26;5;3;Full-time;Yes
W0044;1970;Female;2018-01-08;Pflege;2025;20;30;3;3;Full-time;Yes
W0045;2000;Female;2017-10-05;Produktion;2017;19;33;0;2;Full-time;No
W0045;2000;Female;2017-10-05;Produktion;2018;5;29;1;3;Full-time;No
W0045;2000;Female;2017-10-05;Produktion;2019;18;28;5;2;Full-time;No
W0045;2000;Female;2017-10-05;Produktion;2020;5;22;2;3;Full-time;No
W0045;2000;Female;2017-10-05;Produktion;2021;15;20;1;3;Full-time;No
W0045;2000;Female;2017-10-05;Produktion;2022;6;34;0;3;Full-time;No
W0045;2000;Female;2017-10-05;Produktion;2023;18;22;3;1;Full-time;No
W0045;2000;Female;2017-10-05;Produktion;2024;12;26;3;3;Full-time;No
W0045;2000;Female;2017-10-05;Produktion;2025;18;28;3;3;Full-time;No
W0046;2000;Female;2015-01-17;Logistik;2015;10;23;3;2;Full-time;No
W0046;2000;Female;2015-01-17;Logistik;2016;7;35;4;2;Full-time;No
W0046;2000;Female;2015-01-17;Logistik;2017;8;26;2;3;Full-time;No
W0046;2000;Female;2015-01-17;Logistik;2018;11;27;2;2;Full-time;No
W0046;2000;Female;2015-01-17;Logistik;2019;15;27;1;3;Full-time;No
W0046;2000;Female;2015-01-17;Logistik;2020;9;20;4;2;Full-time;No
W0046;2000;Female;2015-01-17;Logistik;2021;9;30;3;2;Full-time;No
W0046;2000;Female;2015-01-17;Logistik;2022;9;21;5;1;Full-time;No
W0046;2000;Female;2015-01-17;Logistik;2023;0;28;1;1;Full-time;No
W0046;2000;Female;2015-01-17;Logistik;2024;2;30;2;3;Full-time;No
W0046;2000;Female;2015-01-17;Logistik;2025;16;23;2;2;Full-time;No
W0047;1978;Male;2016-05-12;IT;2016;5;29;4;3;Full-time;No
W0047;1978;Male;2016-05-12;IT;2017;2;29;3;3;Full-time;No
W0047;1978;Male;2016-05-12;IT;2018;9;30;1;2;Full-time;No
W0047;1978;Male;2016-05-12;IT;2019;18;35;4;3;Full-time;No
W0047;1978;Male;2016-05-12;IT;2020;21;26;0;1;Full-time;No
W0047;1978;Male;2016-05-12;IT;2021;11;21;2;1;Full-time;No
W0047;1978;Male;2016-05-12;IT;2022;13;21;3;2;Full-time;No
W0047;1978;Male;2016-05-12;IT;2023;21;29;3;1;Full-time;No
W0047;1978;Male;2016-05-12;IT;2024;8;25;5;2;Full-time;No
W0047;1978;Male;2016-05-12;IT;2025;18;29;3;2;Full-time;No
W0048;1993;Male;2015-01-24;Pflege;2015;14;30;0;3;Full-time;Yes
W0048;1993;Male;2015-01-24;Pflege;2016;16;36;3;3;Full-time;Yes
W0048;1993;Male;2015-01-24;Pflege;2017;8;27;2;3;Full-time;Yes
W0048;1993;Male;2015-01-24;Pflege;2018;16;37;1;2;Full-time;Yes
W0048;1993;Male;2015-01-24;Pflege;2019;19;31;5;2;Full-time;Yes
W0048;1993;Male;2015-01-24;Pflege;2020;10;32;2;2;Full-time;Yes
W0048;1993;Male;2015-01-24;Pflege;2021;9;31;2;1;Full-time;Yes
W0048;1993;Male;2015-01-24;Pflege;2022;22;28;2;2;Full-time;Yes
W0048;1993;Male;2015-01-24;Pflege;2023;16;24;1;2;Full-time;Yes
W0048;1993;Male;2015-01-24;Pflege;2024;20;36;4;1;Full-time;Yes
W0048;1993;Male;2015-01-24;Pflege;2025;20;29;1;2;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2006;7;31;4;3;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2007;10;27;0;2;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2008;16;33;5;3;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2009;5;32;5;2;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2010;32;28;5;2;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2011;13;30;5;2;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2012;6;25;5;2;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2013;23;24;2;1;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2014;11;28;1;2;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2015;16;23;1;1;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2016;18;27;0;3;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2017;17;32;1;3;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2018;16;30;2;1;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2019;15;28;0;3;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2020;25;28;5;1;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2021;17;26;3;1;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2022;13;28;0;3;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2023;17;27;5;3;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2024;10;26;4;3;Full-time;Yes
W0049;1973;Male;2006-02-26;Pflege;2025;25;33;5;3;Full-time;Yes
W0050;1979;Female;2008-07-13;Technik;2008;13;26;5;2;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2009;5;28;2;3;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2010;20;30;5;2;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2011;4;28;1;2;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2012;14;27;1;2;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2013;13;28;2;1;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2014;5;32;3;2;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2015;19;24;0;2;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2016;28;28;3;3;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2017;17;30;3;2;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2018;13;32;1;3;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2019;0;22;4;2;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2020;0;25;0;1;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2021;5;30;0;2;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2022;26;35;4;1;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2023;17;30;4;2;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2024;14;28;1;1;Full-time;No
W0050;1979;Female;2008-07-13;Technik;2025;10;34;1;2;Full-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2009;10;25;2;2;Part-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2010;8;26;1;1;Part-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2011;15;33;2;1;Part-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2012;15;32;3;3;Part-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2013;5;22;3;2;Part-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2014;9;20;0;2;Part-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2015;3;27;1;2;Part-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2016;0;28;4;2;Part-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2017;7;28;5;2;Part-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2018;10;33;1;2;Part-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2019;7;27;5;2;Part-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2020;0;26;2;1;Part-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2021;0;30;3;2;Part-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2022;14;24;3;3;Part-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2023;12;29;2;1;Part-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2024;28;22;5;2;Part-time;No
W0051;1997;Female;2009-08-20;Vertrieb;2025;16;31;4;2;Part-time;No
W0052;1974;Female;2015-05-16;Verwaltung;2015;11;23;3;3;Part-time;No
W0052;1974;Female;2015-05-16;Verwaltung;2016;10;21;0;3;Part-time;No
W0052;1974;Female;2015-05-16;Verwaltung;2017;14;32;4;2;Part-time;No
W0052;1974;Female;2015-05-16;Verwaltung;2018;7;33;3;2;Part-time;No
W0052;1974;Female;2015-05-16;Verwaltung;2019;8;29;2;2;Part-time;No
W0052;1974;Female;2015-05-16;Verwaltung;2020;8;27;2;1;Part-time;No
W0052;1974;Female;2015-05-16;Verwaltung;2021;11;30;0;1;Part-time;No
W0052;1974;Female;2015-05-16;Verwaltung;2022;30;26;3;1;Part-time;No
W0052;1974;Female;2015-05-16;Verwaltung;2023;0;26;0;2;Part-time;No
W0052;1974;Female;2015-05-16;Verwaltung;2024;0;34;0;2;Part-time;No
W0052;1974;Female;2015-05-16;Verwaltung;2025;15;30;4;2;Part-time;No
W0053;1958;Female;2006-08-13;Produktion;2006;15;34;4;3;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2007;19;26;4;3;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2008;10;31;3;3;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2009;9;14;3;1;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2010;1;29;2;3;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2011;12;26;2;2;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2012;12;30;2;3;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2013;15;29;4;2;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2014;6;32;3;3;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2015;0;32;4;3;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2016;10;30;4;2;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2017;31;31;3;2;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2018;22;24;5;1;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2019;3;25;2;2;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2020;17;23;0;1;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2021;16;33;5;2;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2022;7;30;2;2;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2023;9;24;5;3;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2024;17;24;5;1;Full-time;No
W0053;1958;Female;2006-08-13;Produktion;2025;9;23;1;2;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2006;17;21;3;3;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2007;19;31;5;1;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2008;27;40;3;1;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2009;20;31;2;2;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2010;13;29;4;2;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2011;10;27;0;1;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2012;9;26;3;1;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2013;15;31;3;3;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2014;25;19;0;3;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2015;22;14;3;2;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2016;14;26;0;2;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2017;12;39;5;1;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2018;30;35;4;1;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2019;10;20;4;2;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2020;0;32;2;3;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2021;3;23;5;3;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2022;5;28;5;3;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2023;21;29;2;3;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2024;12;25;5;1;Full-time;No
W0054;1989;Female;2006-09-17;Verwaltung;2025;3;22;0;2;Full-time;No
W0055;1990;Female;2018-05-22;Produktion;2018;10;25;5;1;Full-time;No
W0055;1990;Female;2018-05-22;Produktion;2019;13;27;3;2;Full-time;No
W0055;1990;Female;2018-05-22;Produktion;2020;7;29;2;2;Full-time;No
W0055;1990;Female;2018-05-22;Produktion;2021;15;27;0;1;Full-time;No
W0055;1990;Female;2018-05-22;Produktion;2022;11;26;1;1;Full-time;No
W0055;1990;Female;2018-05-22;Produktion;2023;12;24;3;2;Full-time;No
W0055;1990;Female;2018-05-22;Produktion;2024;1;28;3;1;Full-time;No
W0055;1990;Female;2018-05-22;Produktion;2025;12;22;2;3;Full-time;No
W0056;1967;Male;2007-02-28;Vertrieb;2007;14;23;2;1;Full-time;No
W0056;1967;Male;2007-02-28;Vertrieb;2008;26;25;2;3;Full-time;No
W0056;1967;Male;2007-02-28;Vertrieb;2009;1;31;1;2;Full-time;No
W0056;1967;Male;2007-02-28;Vertrieb;2010;21;32;5;1;Full-time;No
W0056;1967;Male;2007-02-28;Vertrieb;2011;0;28;1;1;Full-time;No
W0056;1967;Male;2007-02-28;Vertrieb;2012;29;24;2;2;Full-time;No
W0056;1967;Male;2007-02-28;Vertrieb;2013;16;33;5;1;Full-time;No
W0056;1967;Male;2007-02-28;Vertrieb;2014;13;25;4;3;Full-time;No
W0056;1967;Male;2007-02-28;Vertrieb;2015;9;21;0;2;Full-time;No
W0056;1967;Male;2007-02-28;Vertrieb;2016;20;26;1;2;Full-time;No
W0056;1967;Male;2007-02-28;Vertrieb;2017;11;27;2;3;Full-time;No
W0056;1967;Male;2007-02-28;Vertrieb;2018;14;29;2;1;Full-time;No
W0056;1967;Male;2007-02-28;Vertrieb;2019;14;21;0;2;Full-time;No
W0056;1967;Male;2007-02-28;Vertrieb;2020;4;30;0;1;Full-time;No
W0056;1967;Male;2007-02-28;Vertrieb;2021;14;30;0;1;Full-time;No
W0056;1967;Male;2007-02-28;Vertrieb;2022;10;30;1;3;Full-time;No
